|amt_pledged|blurb|category|new_category|currency|goal|location|num_backers|num_backers_tier|pledge_tier|title|url|exchange_rate|pledged_USD|goal_USD|percent_received|goal_level|goal_level_num|pledge_level|pledge_level_num|creator|creator_names|country|start|end|days|tier_amt_lower_50|tier_amt_51_250|tier_amt_251_500|tier_amt_501_750|tier_amt_751_1000|tier_amt_1001_more|min_tier_amount|max_tier_amount|avg_tier_amount|median_tier_amount|avg_num_backers_tier|median_num_backers_tier|num_backers_bin|tier_backer_ratio|num_tiers|num_tiers_with_backers|project_updated|unique_words_ratio
1897|127675.0|we are enlisting our fans  friends to help us make this new music possible preorder the record  join us long live the rebels|Rock|Documentary|usd|60000.0|Nashville, TN|2012|[241, 187, 378, 300, 115, 380, 135, 167, 10, 10, 10, 8, 1, 9, 18, 1, 14, 1, 1, 1, 9, 0, 1, 0, 1, 8, 1]|[10.0, 10.0, 15.0, 25.0, 35.0, 50.0, 75.0, 90.0, 100.0, 111.0, 125.0, 150.0, 175.0, 180.0, 200.0, 222.0, 225.0, 250.0, 275.0, 500.0, 600.0, 600.0, 1000.0, 1000.0, 1800.0, 2500.0, 2500.0]|long live the rebels  new album by disciple|/projects/disciplealbum2014/long-live-the-rebels-new-album-by-disciple|1.0|127675.0|60000.0|212.791666667|dreaming|3|medium|1|disciplealbum2014|Disciple|USA|2016-08-03|2016-09-12|40|6|12|2|2|2|5|10.0|2500.0|474.93|180.0|74.33|9.0|1|[12.007972097658197, 9.31738913801694, 18.83408071748879, 14.947683109118087, 5.7299451918286, 18.933731938216244, 6.726457399103139, 8.320876930742402, 0.4982561036372696, 0.4982561036372696, 0.4982561036372696, 0.3986048829098156, 0.04982561036372695, 0.4484304932735426, 0.8968609865470852, 0.04982561036372695, 0.6975585450921774, 0.04982561036372695, 0.04982561036372695, 0.04982561036372695, 0.4484304932735426, 0.0, 0.04982561036372695, 0.0, 0.04982561036372695, 0.3986048829098156, 0.04982561036372695]|27|25|0|0.88
1898|62831.0|stikk is a unique reusable double sided gel pad that will stick anything to everything|Gadgets|Gadgets|aud|2000.0|Brisbane, AU|2012|[7, 31, 25, 203, 846, 254, 190, 267, 182]|[0.72, 4.0, 6.0, 7.0, 10.0, 16.0, 21.0, 25.0, 43.0]|stikk the gel pad that will stick anything to everything|/projects/plus8/stikk-the-gel-pad-that-will-stick-anything-to-ever|0.77|48379.87|1540.0|3141.55|low|0|low|0|plus8|Plus 8|USA|2016-02-17|2016-03-18|30|9|0|0|0|0|0|0.72|33.11|11.3575|7.7|222.78|190.0|1|[0.3491271820448878, 1.546134663341646, 1.2468827930174564, 10.124688279301745, 42.19451371571073, 12.668329177057355, 9.476309226932669, 13.316708229426432, 9.077306733167083]|9|9|0|1.0
1899|86284.0|ever been inspired by a creativemornings talk this is your chance to say thank you and help make every creative mornings better|Technology|Technology|usd|50000.0|Austin, TX|2011|[199, 796, 551, 103, 30, 41, 15, 9, 20, 12, 1, 5, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 5, 3, 1, 1, 3, 2, 2, 1, 2, 0]|[2.0, 5.0, 25.0, 50.0, 75.0, 75.0, 75.0, 83.0, 100.0, 200.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 500.0, 500.0, 750.0, 750.0, 1500.0, 1500.0, 1500.0, 5000.0, 5000.0, 10000.0]|creativemornings support the volunteers who make it happen|/projects/swissmiss/creativemornings-support-the-volunteers-who-make-i|1.0|86284.0|50000.0|172.568|high|2|medium|1|swissmiss|swissmiss|USA|2016-03-10|2016-04-09|30|4|23|2|2|0|6|2.0|10000.0|863.24|250.0|49.0|1.0|1|[10.976282404853833, 43.905129619415334, 30.391616105901818, 5.68119139547711, 1.654715940430226, 2.2614451185879756, 0.827357970215113, 0.4964147821290678, 1.1031439602868174, 0.6618863761720905, 0.05515719801434087, 0.27578599007170435, 0.05515719801434087, 0.05515719801434087, 0.05515719801434087, 0.05515719801434087, 0.05515719801434087, 0.0, 0.05515719801434087, 0.05515719801434087, 0.0, 0.05515719801434087, 0.0, 0.05515719801434087, 0.05515719801434087, 0.0, 0.05515719801434087, 0.27578599007170435, 0.1654715940430226, 0.05515719801434087, 0.05515719801434087, 0.1654715940430226, 0.11031439602868175, 0.11031439602868175, 0.05515719801434087, 0.11031439602868175, 0.0]|37|32|0|1.0
1900|169232.0|never run out of bat again w a 300 extra battery case that charges in just 15 minutes the worlds fastest charging battery case|Gadgets|Gadgets|usd|15000.0|Brooklyn, NY|2009|[500, 345, 489, 240, 2, 149, 137, 9, 77, 6, 0, 7, 0, 0]|[59.0, 69.0, 79.0, 89.0, 99.0, 118.0, 138.0, 178.0, 179.0, 236.0, 249.0, 295.0, 356.0, 395.0]|chargemander the battery case for mobile gamers|/projects/1338213769/chargemander-the-battery-case-for-mobile-gamers|1.0|169232.0|15000.0|1128.21333333|medium|1|low|0|1338213769|GogoToro|USA|2016-09-06|2016-10-07|31|0|11|3|0|0|0|59.0|395.0|181.36|158.0|140.07|43.0|1|[25.497195308516062, 17.593064762876086, 24.93625701172871, 12.23865374808771, 0.10198878123406425, 7.598164201937786, 6.986231514533402, 0.4589495155532891, 3.926568077511474, 0.3059663437021928, 0.0, 0.35696073431922487, 0.0, 0.0]|14|11|0|0.916666666667
1901|29611.0|investigate the crime scene interrogate suspects collect clues and solve puzzles all to uncover the secret of the swamp|Video Games|Video Games|usd|25000.0|London, UK|2009|[11, 4, 645, 536, 303, 304, 75, 60, 0, 29, 21, 4, 1, 1]|[1.0, 1.0, 4.0, 4.0, 10.0, 15.0, 25.0, 50.0, 75.0, 100.0, 150.0, 250.0, 500.0, 1000.0]|detective grimoire adventure game winmaclinuxiosandroid|/projects/sfbgames/detective-grimoire-mystery-adventure-game-for-ios|1.0|29611.0|25000.0|118.444|high|2|low|0|sfbgames|SFB Games & Armor Games|USA|2012-07-03|2012-08-02|30|8|4|1|0|1|1|1.0|1000.0|156.07|37.5|142.43|25.0|1|[0.551654964894684, 0.20060180541624875, 32.34704112337011, 26.880641925777333, 15.195586760280843, 15.245737211634905, 3.7612838515546643, 3.009027081243731, 0.0, 1.4543630892678034, 1.053159478435306, 0.20060180541624875, 0.05015045135406219, 0.05015045135406219]|14|13|0|0.894736842105
1902|53431.0|an easy to use swiss army style pocket key organizer no jingling no poking your keys open source design  accessories|Product Design|Product Design|usd|6000.0|Tempe, AZ|2009|[25, 25, 100, 200, 300, 921, 421, 1, 6]|[1.0, 18.0, 20.0, 23.0, 25.0, 25.0, 26.0, 29.0, 60.0]|bladekeyu2122 bolt  open source pocket key organizer|/projects/bladekey/bladekeytm-bolt-open-source-pocket-key-organizer|1.0|53431.0|6000.0|890.516666667|medium|1|low|0|bladekey|BladeKey LLC|USA|2013-03-11|2013-04-10|30|8|1|0|0|0|0|1.0|60.0|25.22|25.0|222.11|100.0|1|[1.250625312656328, 1.250625312656328, 5.002501250625312, 10.005002501250624, 15.007503751875939, 46.07303651825913, 21.060530265132567, 0.05002501250625312, 0.3001500750375188]|9|9|0|0.952380952381
1903|193554.0|the ghosts of an actors rocky past return to threaten his sobriety his loved ones and ultimately his life directed by aisha tyler|Thrillers|Documentary|usd|150000.0|Los Angeles, CA|2009|[92, 75, 13, 41, 31, 60, 268, 50, 50, 50, 57, 50, 17, 76, 26, 281, 2, 7, 63, 2, 22, 50, 115, 55, 5, 3, 25, 9, 3, 5, 6, 16, 3, 52, 42, 15, 33, 2, 43, 6, 7, 1, 1, 1, 0, 0, 3, 9, 3, 2, 3, 9, 3, 4, 13, 20, 2, 11, 0, 3, 2, 0, 1, 2, 1, 0, 1]|[5.0, 10.0, 15.0, 20.0, 20.0, 25.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 35.0, 35.0, 40.0, 45.0, 45.0, 50.0, 50.0, 60.0, 60.0, 75.0, 85.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 125.0, 125.0, 125.0, 150.0, 150.0, 150.0, 150.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 250.0, 275.0, 300.0, 400.0, 400.0, 500.0, 500.0, 600.0, 750.0, 1000.0, 1000.0, 1000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2500.0, 2500.0, 5000.0, 5000.0, 10000.0]|axis|/projects/axisfilm/axis|1.0|193554.0|150000.0|129.036|dreaming|3|high|2|axisfilm|Aisha Tyler|USA|2016-04-06|2016-05-05|29|20|27|6|2|3|12|5.0|10000.0|660.22|125.0|28.7|9.0|1|[4.7841913676547065, 3.9001560062402496, 0.6760270410816432, 2.132085283411336, 1.6120644825793031, 3.1201248049921997, 13.93655746229849, 2.6001040041601664, 2.6001040041601664, 2.6001040041601664, 2.9641185647425896, 2.6001040041601664, 0.8840353614144566, 3.9521580863234527, 1.3520540821632865, 14.612584503380136, 0.10400416016640666, 0.36401456058242326, 3.2761310452418098, 0.10400416016640666, 1.1440457618304731, 2.6001040041601664, 5.980239209568382, 2.860114404576183, 0.26001040041601664, 0.15600624024961, 1.3000520020800832, 0.46801872074883, 0.15600624024961, 0.26001040041601664, 0.31201248049922, 0.8320332813312533, 0.15600624024961, 2.704108164326573, 2.1840873634945397, 0.7800312012480499, 1.71606864274571, 0.10400416016640666, 2.236089443577743, 0.31201248049922, 0.36401456058242326, 0.05200208008320333, 0.05200208008320333, 0.05200208008320333, 0.0, 0.0, 0.15600624024961, 0.46801872074883, 0.15600624024961, 0.10400416016640666, 0.15600624024961, 0.46801872074883, 0.15600624024961, 0.20800832033281333, 0.6760270410816432, 1.0400416016640666, 0.10400416016640666, 0.5720228809152366, 0.0, 0.15600624024961, 0.10400416016640666, 0.0, 0.05200208008320333, 0.10400416016640666, 0.05200208008320333, 0.0, 0.05200208008320333]|67|62|0|0.913043478261
1904|21150.0|an ebook to teach programming through handson interesting examples that are useful and fun|Software|Video Games|usd|800.0|Washington, DC|2007|[16, 2, 5, 1967, 15]|[1.0, 5.0, 8.0, 10.0, 70.0]|real python learn programming with realworld examples|/projects/fletcher/practical-python-learn-programming-for-the-real-wo|1.0|21150.0|800.0|2643.75|low|0|low|0|fletcher|Fletcher Heisler|USA|2012-07-30|2012-08-19|20|4|1|0|0|0|0|1.0|70.0|18.8|8.0|401.0|15.0|1|[0.798004987531172, 0.0997506234413965, 0.24937655860349126, 98.10473815461347, 0.7481296758104738]|5|5|0|1.0
1905|173612.0|quadruple your smartphones power supply with this sleek incredibly slim usb portable charger|Technology|Technology|usd|100000.0|Provo, UT|2006|[54, 24, 20, 10, 299, 369, 547, 122, 38, 82, 54, 70, 23, 57, 206, 0, 0, 0, 0, 0, 0]|[1.0, 5.0, 10.0, 25.0, 69.0, 76.0, 79.0, 85.0, 89.0, 95.0, 99.0, 100.0, 103.0, 105.0, 125.0, 500.0, 1000.0, 2500.0, 7500.0, 10000.0, 10000.0]|dark energy reservoir premium portable charger|/projects/darkenergy/dark-energy-reservoir-premium-portable-charger|1.0|173612.0|100000.0|173.612|dreaming|3|high|2|darkenergy|Dark Energy|USA|2013-02-11|2013-03-28|45|4|11|1|0|1|5|1.0|10000.0|1550.76|99.0|94.05|38.0|1|[2.7341772151898733, 1.2151898734177216, 1.0126582278481013, 0.5063291139240507, 15.139240506329113, 18.68354430379747, 27.696202531645568, 6.177215189873418, 1.9240506329113924, 4.151898734177215, 2.7341772151898733, 3.5443037974683547, 1.1645569620253164, 2.8860759493670884, 10.430379746835444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|21|15|0|1.0
1906|167486.0|a wifi receiver for your music dock enabling you to stream music wirelessly from iphone ipad android or macpc using airplay or dlna|Product Design|Product Design|usd|56000.0|San Francisco, CA|2006|[10, 200, 200, 452, 800, 6, 39, 277]|[10.0, 64.0, 64.0, 69.0, 69.0, 74.0, 74.0, 79.0]|auris skye wifi for your dock|/projects/auris/auris-skye-wifi-for-your-dock|1.0|167486.0|56000.0|299.082142857|dreaming|3|medium|1|auris|Auris, Inc.|USA|2013-09-16|2013-10-24|38|1|7|0|0|0|0|10.0|79.0|62.88|69.0|248.0|200.0|1|[0.5040322580645161, 10.080645161290322, 10.080645161290322, 22.782258064516128, 40.32258064516129, 0.3024193548387097, 1.965725806451613, 13.961693548387096]|8|8|0|0.913043478261
1907|238366.0|point is a smart house sitter it listens to the sounds of your home senses whats in the air and lets you know if anything is wrong|Hardware|Hardware|usd|50000.0|San Francisco, CA|2005|[58, 100, 499, 812, 100, 30, 206, 100, 49, 7, 2]|[5.0, 59.0, 69.0, 79.0, 199.0, 199.0, 229.0, 299.0, 349.0, 699.0, 999.0]|point a softer take on home security|/projects/minut/point-a-softer-take-on-home-security|1.0|238366.0|50000.0|476.732|high|2|medium|1|minut|Form Devices, Inc.|USA|2014-11-04|2014-12-04|30|1|6|2|1|1|0|5.0|999.0|289.55|199.0|178.45|100.0|1|[2.954661232806928, 5.094243504839532, 25.420275089149264, 41.365257259296996, 5.094243504839532, 1.5282730514518594, 10.494141619969435, 5.094243504839532, 2.49617931737137, 0.3565970453387672, 0.10188487009679062]|11|11|0|0.925925925926
1908|119321.0|18 new pairs will make you love your sock drawer again get free shipping  a special edition bonus pair with first order|Fashion|Wearables|usd|30000.0|Washington, DC|2004|[100, 995, 100, 279, 100, 253, 55, 31, 10, 38]|[34.0, 39.0, 64.0, 69.0, 84.0, 89.0, 109.0, 119.0, 149.0, 169.0]|nice laundry 99 sock drawer makeover|/projects/nicelaundry/nice-laundry-a-fresh-start-for-your-sock-drawer|1.0|119321.0|30000.0|397.736666667|high|2|low|0|nicelaundry|Ricky Choi & Phil Moldavski|USA|2013-03-06|2013-04-15|40|2|8|0|0|0|0|34.0|169.0|92.5|86.5|196.1|100.0|1|[5.099439061703213, 50.739418663946964, 5.099439061703213, 14.227434982151962, 5.099439061703213, 12.901580826109127, 2.8046914839367667, 1.580826109127996, 0.5099439061703213, 1.9377868434472207]|10|10|0|1.0
1909|46405.0|level up by learning how to build games in xcode construct 2 game maker unity2d unity3d and more|Video Games|Video Games|cad|750.0|Toronto, Canada|2003|[12, 1817, 57, 20, 51, 29, 5, 3]|[2.0, 14.0, 22.0, 30.0, 37.0, 75.0, 151.0, 759.0]|learn game development by building 100 games|/projects/1555758454/learn-game-development-by-building-100-games|0.75|34803.75|562.5|6187.33333333|low|0|low|0|1555758454|John Bura|Canada|2015-08-05|2015-09-09|35|5|2|0|1|0|0|2.0|569.25|102.1875|25.125|249.25|24.5|1|[0.6018054162487462, 91.123370110331, 2.8585757271815444, 1.0030090270812437, 2.5576730190571713, 1.4543630892678034, 0.25075225677031093, 0.15045135406218654]|8|8|0|1.0
1910|178613.0|roadie helps you tune your guitar quickly and accurately switch tuning in seconds or create your own custom tuning|Sound|Wearables|usd|60000.0|San Francisco, CA|2002|[36, 17, 200, 1554, 25, 100, 3]|[10.0, 29.0, 69.0, 79.0, 99.0, 149.0, 3000.0]|roadie tuner the ultimate guitarist tool|/projects/roadietuner/roadie-tuner-the-ultimate-guitarist-tool|1.0|178613.0|60000.0|297.688333333|dreaming|3|medium|1|roadietuner|Band Industries|USA|2013-11-20|2014-01-04|45|2|4|0|0|0|1|10.0|3000.0|490.71|79.0|276.43|36.0|1|[1.8604651162790697, 0.8785529715762275, 10.335917312661499, 80.31007751937985, 1.2919896640826873, 5.167958656330749, 0.15503875968992248]|7|7|0|0.894736842105
1911|129500.0|wear ditto and quit worrying about checking your phone a zillion times a day  youll get notified when something important happens|Wearables|Wearables|usd|100000.0|Santa Monica, CA|2002|[19, 712, 195, 157, 584, 134, 145, 17, 1, 5, 6, 2]|[1.0, 29.0, 29.0, 29.0, 49.0, 69.0, 99.0, 189.0, 300.0, 575.0, 1000.0, 1500.0]|ditto  dont miss important calls  dont forget your phone|/projects/ditto/ditto|1.0|129500.0|100000.0|129.5|dreaming|3|high|2|ditto|Simple Matters|USA|2014-10-28|2014-11-26|28|5|3|1|1|1|2|1.0|1500.0|322.42|84.0|164.75|76.5|1|[0.9610520991401114, 36.014162873039965, 9.863429438543248, 7.941325240263025, 29.53970662620132, 6.777946383409206, 7.334344967121901, 0.8598887202832575, 0.05058168942842691, 0.25290844714213456, 0.30349013657056145, 0.10116337885685382]|12|12|0|0.954545454545
1912|212098.0|after two years of war we proudly present you the hon resupply ks campaigncomplete compendium storage solution surprise and more|Tabletop Games|Tabletop Games|eur|40000.0|Paris, France|2002|[54, 58, 482, 1170, 230]|[1.06, 19.0, 38.0, 50.0, 53.0]|heroes of normandie strategic resupply|/projects/1538673930/heroes-of-normandie-strategic-resupply|1.09|231186.82|43600.0|530.245|high|2|medium|1|1538673930|Devil Pig Games|France|2015-11-24|2015-12-18|24|3|2|0|0|0|0|1.06|57.77|35.1089|41.42|398.8|230.0|1|[2.708124373119358, 2.908726178535607, 24.172517552657975, 58.67602808425276, 11.534603811434303]|5|5|0|1.0
1913|45593.0|worlds of magic is a genuine spiritual successor to the classic fantasy 4x games with a d20 inspired tactical combat system|Video Games|Video Games|gbp|30000.0|Williston, SC|2001|[17, 9, 500, 506, 400, 79, 81, 43, 118, 15, 43, 4, 50, 49, 42, 0, 18, 3, 5, 3, 2, 0, 3, 2, 3, 1, 1, 0, 0]|[1.52, 5.0, 14.0, 18.0, 21.0, 21.0, 27.0, 30.0, 33.0, 39.0, 47.0, 56.0, 74.0, 74.0, 84.0, 105.0, 114.0, 114.0, 152.0, 190.0, 228.0, 266.0, 304.0, 380.0, 456.0, 608.0, 759.0, 1139.0, 1519.0]|worlds of magic  a new classic 4x fantasy game|/projects/304725524/worlds-of-magic-a-new-classic-4x-fantasy-game|1.25|56991.25|37500.0|151.976666667|high|2|low|0|304725524|Wastelands Interactive|USA|2013-04-02|2013-05-02|30|10|10|4|1|2|2|1.52|1898.75|296.4875|105.0|68.86|9.0|1|[0.8512769153730596, 0.4506760140210316, 25.037556334501755, 25.338007010515774, 20.030045067601403, 3.9559339008512766, 4.056084126189284, 2.1532298447671505, 5.908863294942414, 0.7511266900350526, 2.1532298447671505, 0.20030045067601399, 2.5037556334501754, 2.453680520781172, 2.103154732098147, 0.0, 0.9013520280420632, 0.15022533800701052, 0.25037556334501754, 0.15022533800701052, 0.10015022533800699, 0.0, 0.15022533800701052, 0.10015022533800699, 0.15022533800701052, 0.050075112669003496, 0.050075112669003496, 0.0, 0.0]|29|25|0|0.952380952381
1914|161774.0|a uniquely stylized cg animated film based on the short story the price by awardwinning author neil gaiman|Animation|Documentary|usd|150000.0|Pleasant Grove, UT|2001|[149, 711, 455, 149, 122, 292, 15, 28, 4]|[10.0, 25.0, 50.0, 65.0, 85.0, 100.0, 500.0, 1000.0, 5000.0]|neil gaimans the price|/projects/2024077040/neil-gaimans-the-price|1.0|161774.0|150000.0|107.849333333|dreaming|3|high|2|2024077040|Christopher Salmon|USA|2010-10-30|2010-12-01|32|3|3|1|0|1|2|10.0|5000.0|759.44|85.0|213.89|149.0|1|[7.740259740259741, 36.935064935064936, 23.636363636363637, 7.740259740259741, 6.337662337662338, 15.168831168831169, 0.7792207792207793, 1.4545454545454546, 0.2077922077922078]|9|9|0|0.944444444444
1915|168585.0|over 300 funded the bullrest reimagines the travel pillow 80 smaller than traditional pillows with a patented ergonomic design fit for all travelers|Product Design|Product Design|usd|50000.0|San Diego, CA|2001|[103, 22, 100, 1059, 50, 543, 53, 29, 26, 0]|[1.0, 15.0, 40.0, 50.0, 75.0, 90.0, 135.0, 180.0, 270.0, 10000.0]|the bullrest travel pillow|/projects/bullrest/the-bullrest-travel-pillow|1.0|168585.0|50000.0|337.17|high|2|medium|1|bullrest|SEAN O'MEARA and GLENN MADDOCKS|USA|2015-11-09|2015-12-14|35|4|4|1|0|0|1|1.0|10000.0|1085.6|82.5|198.5|51.5|1|[5.188916876574307, 1.1083123425692696, 5.037783375314862, 53.350125944584384, 2.518891687657431, 27.3551637279597, 2.6700251889168762, 1.4609571788413098, 1.309823677581864, 0.0]|10|9|0|0.95652173913
1916|109301.0|huge comic anthology created entirely by over 140 women made to showcase everything we have accomplished and what we are capable of|Comics|Comics|usd|25000.0|Portland, ME|2001|[23, 109, 157, 359, 49, 3, 295, 378, 2, 20, 433, 30, 1, 1, 1, 5, 3, 6, 1, 1, 10, 10, 5, 19, 10, 1, 1, 1, 0, 1, 1, 1, 1, 5, 1, 2, 1, 4, 1, 1, 1, 1, 5, 2, 1, 1, 2, 1, 1]|[1.0, 5.0, 10.0, 15.0, 30.0, 30.0, 50.0, 50.0, 50.0, 65.0, 65.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 111.0, 120.0, 120.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 165.0, 175.0, 180.0, 200.0, 200.0, 200.0, 200.0, 200.0, 265.0, 275.0, 300.0, 325.0, 400.0, 500.0, 650.0, 825.0, 1000.0, 1000.0, 1500.0]|womanthology massive all female comic anthology|/projects/renaedeliz/womanthology-massive-all-female-comic-anthology|1.0|109301.0|25000.0|437.204|high|2|low|0|renaedeliz|Renae De Liz|USA|2011-07-07|2011-08-07|31|9|29|6|1|3|3|1.0|1500.0|230.24|150.0|40.16|2.0|1|[1.16869918699187, 5.538617886178862, 7.977642276422764, 18.241869918699187, 2.4898373983739837, 0.1524390243902439, 14.989837398373984, 19.20731707317073, 0.10162601626016261, 1.0162601626016259, 22.002032520325205, 1.524390243902439, 0.05081300813008131, 0.05081300813008131, 0.05081300813008131, 0.25406504065040647, 0.1524390243902439, 0.3048780487804878, 0.05081300813008131, 0.05081300813008131, 0.5081300813008129, 0.5081300813008129, 0.25406504065040647, 0.9654471544715447, 0.5081300813008129, 0.05081300813008131, 0.05081300813008131, 0.05081300813008131, 0.0, 0.05081300813008131, 0.05081300813008131, 0.05081300813008131, 0.05081300813008131, 0.25406504065040647, 0.05081300813008131, 0.10162601626016261, 0.05081300813008131, 0.20325203252032523, 0.05081300813008131, 0.05081300813008131, 0.05081300813008131, 0.05081300813008131, 0.25406504065040647, 0.10162601626016261, 0.05081300813008131, 0.05081300813008131, 0.10162601626016261, 0.05081300813008131, 0.05081300813008131]|49|48|0|0.954545454545
1917|41215.0|stash your keys money and more pocketbands are great for running surfing biking skating swimming – even walking the dog|Product Design|Product Design|usd|10000.0|Los Angeles, CA|2000|[25, 559, 999, 50, 50, 215, 26, 64]|[6.0, 10.0, 20.0, 21.0, 22.0, 22.0, 23.0, 25.0]|pocketbandsu2122  the wristband with a hidden pocket|/projects/31180506/pocketbandstm-the-wristband-with-a-hidden-pocket|1.0|41215.0|10000.0|412.15|medium|1|low|0|31180506|Eiz Proto|USA|2013-03-12|2013-04-21|39|8|0|0|0|0|0|6.0|25.0|18.63|21.5|248.5|57.0|1|[1.2575452716297788, 28.11871227364185, 50.25150905432596, 2.5150905432595576, 2.5150905432595576, 10.814889336016096, 1.30784708249497, 3.2193158953722336]|8|8|0|1.0
1918|57340.0|thanks for letting us film series 7 of rhlstp  but the real question is  shall we film series 8|Film &amp; Video|Documentary|gbp|50000.0|London, UK|2000|[323, 363, 220, 216, 375, 100, 37, 84, 37, 6, 38, 25, 4, 3, 0, 2, 0]|[1.56, 16.0, 23.0, 39.0, 47.0, 62.0, 78.0, 86.0, 93.0, 124.0, 156.0, 233.0, 311.0, 389.0, 778.0, 1556.0, 2333.0]|richard herrings leicester square video podcast ii|/projects/467836598/richard-herrings-leicester-square-video-podcast-ii|1.25|71675.0|62500.0|114.68|dreaming|3|medium|1|467836598|Richard Herring|USA|2015-08-13|2015-09-12|30|4|7|3|0|1|2|1.56|2916.25|465.1125|116.25|107.82|37.0|1|[17.62138570649209, 19.803600654664486, 12.002182214948173, 11.783960720130933, 20.458265139116204, 5.455537370430987, 2.0185488270594654, 4.582651391162029, 2.0185488270594654, 0.32733224222585927, 2.073104200763775, 1.3638843426077467, 0.2182214948172395, 0.16366612111292964, 0.0, 0.10911074740861974, 0.0]|17|15|0|0.857142857143
1919|413738.0|a stylish and functional bag for everyday use designed with the photographer and traveler in mind built to be your daily workhorse|Product Design|Product Design|usd|20000.0|Orem, UT|2000|[28, 116, 35, 27, 63, 77, 45, 19, 82, 483, 245, 180, 165, 6, 368]|[1.0, 149.0, 149.0, 149.0, 159.0, 175.0, 175.0, 175.0, 185.0, 198.0, 198.0, 198.0, 208.0, 215.0, 215.0]|prvke 21  the best bag for everyday carry  camera gear|/projects/wandrd/prvke-21-the-best-bag-for-everyday-carry-and-camer|1.0|413738.0|20000.0|2068.69|high|2|low|0|wandrd|WANDRD|USA|2016-08-08|2016-09-16|38|1|14|0|0|0|0|1.0|215.0|169.93|175.0|129.27|77.0|1|[1.444043321299639, 5.9824651882413615, 1.8050541516245486, 1.3924703455389376, 3.2490974729241873, 3.9711191335740073, 2.320783909231563, 0.9798865394533264, 4.228984012377515, 24.90974729241877, 12.63537906137184, 9.283135636926252, 8.50954100051573, 0.30943785456420836, 18.97885507993811]|15|15|0|0.954545454545
1920|90472.0|always have what you need – and hidden in plain sight wally the slim stickon leather wallet skin for iphone also works with cases|Product Design|Product Design|usd|12000.0|Charleston, SC|1999|[31, 283, 263, 167, 187, 652, 223, 127, 56]|[1.0, 40.0, 40.0, 40.0, 40.0, 42.0, 42.0, 42.0, 42.0]|wally the iphone wallet reimagined|/projects/distilunion/wally-the-iphone-wallet-reimagined|1.0|90472.0|12000.0|753.933333333|medium|1|low|0|distilunion|Distil Union|USA|2013-01-31|2013-03-01|29|9|0|0|0|0|0|1.0|42.0|36.56|40.0|221.0|187.0|1|[1.558572146807441, 14.228255404725992, 13.22272498743087, 8.396178984414277, 9.401709401709402, 32.78029160382101, 11.211664152840624, 6.385118149824032, 2.815485168426345]|9|9|0|1.0
1921|39992.0|freight is rolling into the yard and its up to you to make sure that your train is loaded earning you the coveted title of yardmaster|Tabletop Games|Tabletop Games|usd|18000.0|Tucson, AZ|1997|[38, 1234, 102, 339, 109, 76, 10, 17, 12, 32, 3, 5, 4]|[5.0, 15.0, 18.0, 20.0, 25.0, 30.0, 36.0, 39.0, 46.0, 52.0, 61.0, 72.0, 84.0]|yardmaster  rule the rails|/projects/crashgames/yardmaster-rule-the-rails|1.0|39992.0|18000.0|222.177777778|medium|1|low|0|crashgames|Crash Games|USA|2014-04-29|2014-05-28|28|9|4|0|0|0|0|5.0|84.0|38.69|36.0|152.38|32.0|1|[1.9182231196365473, 62.291771832407875, 5.1489146895507325, 17.1125694093892, 5.502271580010095, 3.8364462392730947, 0.5047955577990914, 0.8581524482584554, 0.6057546693589096, 1.6153457849570922, 0.1514386673397274, 0.2523977788995457, 0.20191822311963653]|13|13|0|0.846153846154
1922|1354793.0|today sondors carries three premium electric bike models and contributes its continued success to the support and backing of more than 17000 loyal sondors owners worldwide come join us and enjoy the ride|Gadgets|Gadgets|usd|75000.0|Malibu, CA|1996|[38, 418, 22, 396, 398, 15, 15, 304, 348, 10, 10]|[5.0, 50.0, 50.0, 499.0, 499.0, 499.0, 499.0, 599.0, 599.0, 599.0, 599.0]|sondors electric bike  most affordable ebike ever|/projects/gosondors/sondors-electric-bike-most-affordable-ebike-ever|1.0|1354793.0|75000.0|1806.39066667|dreaming|3|medium|1|gosondors|Storm Sondors|USA|2015-09-17|2015-10-17|30|3|0|4|4|0|0|5.0|599.0|408.82|499.0|179.45|38.0|1|[1.9250253292806485, 21.17527862208713, 1.1144883485309016, 20.060790273556233, 20.16210739614995, 0.7598784194528876, 0.7598784194528876, 15.400202634245188, 17.62917933130699, 0.5065856129685917, 0.5065856129685917]|11|11|0|0.875
